building_density,road_connectivity,public_transport_access,air_quality_index,green_cover_percentage,carbon_footprint,population_density,crime_rate,avg_income,renewable_energy_usage,disaster_risk_index,land_use_type_Commercial,land_use_type_Green Space,land_use_type_Industrial,land_use_type_Residential,urban_sustainability_score
0.199298519,0.841855675,0.110344119,0.841683367,0.316940171,0.488219225,0.900248344,0.735859627,0.234591582,0.978289607,0.633040219,0,0,1,0,0.42869187
0.284301714,0.617935771,0.239526817,0.537074148,0.853790373,0.06394831,0.850855408,0.903887926,0.541207377,0.319574166,0.861277133,0,1,0,0,0.500667116
0.289088116,0.644685228,0.22125268,0.961923848,0.802640934,0.485729685,0.030905077,0.054478823,0.53809741,0.352163739,0.594292285,0,0,0,1,0.567699738
0.377213525,0.028118387,0.987118499,0.396793587,0.661366261,0.426023373,0.68901766,0.456256974,0.874424821,0.599547806,0.368843075,1,0,0,0,0.680949569
0.393487652,0.828936093,0.306069469,0.446893788,0.324728803,0.712459991,0.881346578,0.747281091,0.050413405,0.479400314,0.173578386,0,0,0,1,0.371293198
0.544790988,0.788649605,0.127416326,0.5250501,0.516233239,0.645532097,0.508416115,0.583570551,0.424532772,0.213104853,0.653184401,1,0,0,0,0.293580113
0.159940731,0.25899624,0.545716883,0.851703407,0.444722507,0.184740828,0.130380795,0.175171495,0.18241889,0.660566232,0.193087478,0,1,0,0,0.672725453
0.691548945,0.708988956,0.858230431,0.330661323,0.338740412,0.205679526,0.381208609,0.340606556,0.021416661,0.334173232,0.417513132,0,1,0,0,0.516298327
0.167630998,0.214781201,0.678265034,0.358717435,0.848161716,0.250580022,0.16915011,0.317873847,0.146968929,0.653868317,0.825974852,0,1,0,0,0.690928823
0.310437765,0.040120463,0.296141684,0.855711423,0.483413,0.178470909,0.921633554,0.261409135,0.976765083,0.383742737,0.129251706,0,1,0,0,0.585011062
0.503562079,0.201052424,0.561776595,0.382765531,0.832743473,0.657087939,0.718267108,0.343251768,0.21481564,0.700377312,0.129043777,1,0,0,0,0.735628303
0.796790615,0.178527181,0.715074605,0.793587174,0.105000421,0.99455471,0.262555188,0.515082861,0.935307377,0.667956015,0.224445396,0,0,1,0,0.352875183
0.739793414,0.337770562,0.728328155,0.430861723,0.14081847,0.651979298,0.653559603,0.855323057,0.205217351,0.508915955,0.5520311,1,0,0,0,0.285257511
0.645815878,0.418535085,0.666738737,0.567134269,0.97738807,0.606518854,0.739307395,0.742412206,0.931570225,0.704908929,0.251772366,0,0,0,1,0.740952294
0.155832363,0.508694833,0.871088282,0.703406814,0.587708558,0.409619497,0.121067881,0.835690785,0.654777042,0.461052822,0.503301197,0,1,0,0,0.527304166
0.547282139,0.476884995,0.870383048,0.21242485,0.509684206,0.312199713,0.0151766,0.884076746,0.113142037,0.116109747,0.302042365,0,1,0,0,0.458386402
0.087474575,0.270644792,0.579103573,0.931863727,0.523074982,0.911136542,0.866032009,0.416314871,0.58204002,0.182099834,0.506346122,0,0,0,1,0.345994917
0.377522912,0.028952256,0.429966767,0.194388778,0.215086788,0.969107569,0.479511589,0.346144407,0.318525715,0.246008151,0.277685938,1,0,0,0,0.264732044
0.413692684,0.605332973,0.641761095,0.735470942,0.718686957,0.496532072,0.485237307,0.057551117,0.38319261,0.063182623,0.980218728,0,0,1,0,0.435453905
0.039817879,0.395812687,0.818469883,0.963927856,0.084555872,0.289803372,0.627069536,0.930995576,0.440234913,0.711552387,0.492818895,0,0,1,0,0.401168244
0.274100888,0.298664207,0.005601404,0.997995992,0.573259074,0.770080584,0.910871965,0.065756166,0.422763473,0.367445975,0.743798681,0,0,0,1,0.366170978
0.956071824,0.867376873,0.992320889,0.458917836,0.57070332,0.131942819,0.163010486,0.741514467,0.664269075,0.093487156,0.700692487,0,0,1,0,0.468194754
0.954054048,0.747085271,0.182910382,0.513026052,0.914235498,0.765543255,0.874034216,0.378247606,0.768573055,0.820165718,0.490659902,1,0,0,0,0.652286767
0.352475419,0.858194213,0.470374723,0.084168337,0.526102721,0.818942918,0.110858168,0.949296802,0.329193949,0.683816148,0.238908169,1,0,0,0,0.46547812
0.043108042,0.49512815,0.872308055,0.482965932,0.136855079,0.124384378,0.890659492,0.419768714,0.924635981,0.45230845,0.510823163,0,0,0,1,0.456902447
0.179164633,0.130792308,0.225073015,0.082164329,0.572688433,0.976972986,0.791942605,0.817037126,0.938744394,0.247440832,0.68111332,1,0,0,0,0.236240529
0.392384274,0.696523946,0.476923447,0.188376754,0.091105038,0.985630216,0.497999448,0.282731121,0.04058273,0.151729288,0.460013173,0,1,0,0,0.16649318
0.94819848,0.205993517,0.132579683,0.867735471,0.203608088,0.936801262,0.084230132,0.299175854,0.014790003,0.458460468,0.081937283,0,0,0,1,0.328018587
0.141251547,0.441333047,0.395173515,0.507014028,0.030866242,0.495790157,0.131415563,0.595802234,0.425123795,0.885475246,0.01798158,1,0,0,0,0.467056061
0.763850945,0.064810357,0.177149878,0.374749499,0.51320927,0.245644332,0.658940397,0.998531142,0.590773867,0.188391014,0.327942161,0,0,0,1,0.380735133
0.108720256,0.82571172,0.363712995,0.769539078,0.084307782,0.581828313,0.754759934,0.517803786,0.277898974,0.568782509,0.150250868,0,0,1,0,0.368085236
0.981691563,0.125797799,0.373553199,0.613226453,0.469295678,0.419632814,0.400662252,0.936816431,0.259400032,0.961941145,0.906380637,1,0,0,0,0.452252525
0.381778165,0.903561573,0.993495115,0.799599198,0.932998257,0.205489112,0.838783113,0.786658562,0.678500127,0.637262824,0.175865149,0,1,0,0,0.836703181
0.775574962,0.864664316,0.995137978,0.332665331,0.719744767,0.423378158,0.444674393,0.796279395,0.601837653,0.440044829,0.394362425,1,0,0,0,0.613980797
0.342735026,0.46470438,0.114777024,0.541082164,0.077184508,0.663769521,0.549392936,0.436137481,0.167093508,0.716545814,0.712225934,0,0,0,1,0.255331291
0.627942285,0.744708313,0.72619163,0.248496994,0.224030756,0.070353751,0.969991722,0.386687119,0.884755853,0.824787066,0.815592426,0,0,0,1,0.524810662
0.192091646,0.619687626,0.051712284,0.320641283,0.673630665,0.333052891,0.65245585,0.1919382,0.680143073,0.590646911,0.477810902,1,0,0,0,0.592203152
0.146075693,0.803461598,0.030150634,0.172344689,0.894742549,0.017195983,0.340438742,0.964467303,0.362606861,0.872057361,0.181168635,0,1,0,0,0.769516219
0.93847851,0.431901119,0.105321049,0.617234469,0.032676838,0.749438602,0.39638521,0.959916646,0.683793261,0.514696898,0.270948256,0,1,0,0,0.184836968
0.918052376,0.786180955,0.965799469,0.977955912,0.812464863,0.640553768,0.084782009,0.747450602,0.112576303,0.830239978,0.419053496,0,1,0,0,0.707866036
0.887860333,0.462576772,0.941168009,0.450901804,0.561745469,0.062106471,0.845612583,0.296337715,0.468332148,0.952271147,0.364667881,0,0,0,1,0.821755107
0.625705843,0.941459426,0.19394862,0.288577154,0.546017761,0.964840096,0.685499448,0.24523109,0.168931832,0.501344127,0.348742606,1,0,0,0,0.431197692
0.808623636,0.486510732,0.161680886,0.689378758,0.957874554,0.022026226,0.741445916,0.989152563,0.041323857,0.605137189,0.131876772,0,0,1,0,0.747082327
0.069056649,0.462739354,0.240573587,0.49498998,0.747637105,0.589785569,0.93598234,0.066476438,0.338346461,0.609604515,0.913502183,0,0,0,1,0.53124708
0.334929442,0.785443757,0.515689934,0.723446894,0.850144945,0.776330464,1,0.844010862,0.150675064,0.781629535,0.029757502,0,1,0,0,0.688101449
0.313833949,0.821978096,0.569868139,0.01002004,0.353859049,0.787867855,0.050703642,0.355582349,0.633664996,0.823174446,0.440091724,1,0,0,0,0.491734914
0.635922352,0.55468094,0.221624737,0.06012024,0.554293188,0.033698444,0.305877483,0.41903593,0.674232358,0.027170932,0.980527912,0,1,0,0,0.349733492
0.356107787,0.179697031,0.756857281,0.392785571,0.61535483,0.906474467,0.205366998,0.832416569,0.148631009,0.733538105,0.659861041,0,0,1,0,0.466506756
0.148562584,0.467882326,0.30961788,0.462925852,0.321436797,0.918519922,0.699572296,0.090552523,0.02449839,0.784010715,0.35548197,0,1,0,0,0.460247597
0.596726314,0.96858731,0.922428673,0.591182365,0.570182478,0.561194132,0.687844923,0.354293177,0.793026051,0.700596931,0.146123635,0,1,0,0,0.693701047
0.814742123,0.753333032,0.65691926,0.827655311,0.236480403,0.481828211,0.036354857,0.952542446,0.001932712,0.713867602,0.964075468,0,0,1,0,0.306971287
0.382285391,0.811554875,0.436464059,0.649298597,0.143170123,0.04428861,0.84982064,0.699417093,0.343935681,0.041349231,0.013983848,1,0,0,0,0.371178902
0.132317143,0.03260994,0.790159136,0.919839679,0.373840285,0.561758319,0.492480684,0.755327229,0.494670635,0.442119457,0.681529357,0,0,0,1,0.372992056
0.196765881,0.467983637,0.818172395,0.268537074,0.739279383,0.409070239,0.304635762,0.757895059,0.818868778,0.81838665,0.88032223,1,0,0,0,0.609941601
0.237579515,0.646884909,0.290539074,0.985971944,0.916234877,0.772766772,0.648040839,0.060499764,0.838793791,0.934253005,0.025160392,0,0,1,0,0.829094294
0.300022148,0.830439691,0.339790709,0.024048096,0.457611523,0.403570653,0.136865342,0.203231435,0.725125765,0.229477393,0.725326117,0,1,0,0,0.386032237
0.643075348,0.04907094,0.936257751,0.993987976,0.642781827,0.683475104,0.023730684,0.491477256,0.247178654,0.579321755,0.999048184,1,0,0,0,0.482246127
0.601206756,0.85286339,0.164750754,0.006012024,0.102818363,0.100871176,0.40169702,0.36828296,0.720371216,0.804532593,0.639775229,0,0,0,1,0.429088735
0.696384338,0.548588008,0.042113577,0.354709419,0.904507646,0.132438666,0.083678256,0.41107325,0.246519947,0.752592575,0.414763068,0,0,1,0,0.747525204
0.36265497,0.197226867,0.45417491,0.466933868,0.568538028,0.139201592,0.958057395,0.781852942,0.214575219,0.61903025,0.874584237,1,0,0,0,0.493709823
0.82436022,0.317261779,0.801461325,0.517034068,0.780341455,0.044947134,0.755932671,0.014578621,0.54723787,0.018629939,0.554293529,0,0,0,1,0.64741819
0.204168705,0.281908527,0.771908313,0.278557114,0.79444903,0.541117758,0.554842715,0.660817642,0.679020965,0.724061202,0.749597347,0,0,1,0,0.61331343
0.469242117,0.531032407,0.919826988,0.128256513,0.256312047,0.793943766,0.399834437,0,0.05294937,0.773434426,0.587900539,0,0,0,1,0.502576394
0.801290818,0.05148485,0.533350309,0.565130261,0.529095345,0.610251275,0.01669426,0.062989849,0.059923201,0.723024521,0.038293834,0,0,1,0,0.682146908
0.180228825,0.158418772,0.100049826,0.725450902,0.960541997,0.574768692,0.752966336,0.408445343,0.784382463,0.76599859,0.213185535,0,1,0,0,0.733657248
0.109901367,0.813086509,0.588859691,0.611222445,0.089411384,0.680516009,0.973854857,0.841393363,0.859741396,0.430991955,0.078775066,1,0,0,0,0.315641271
0.884073642,0.132466353,0.778638375,0.408817635,0.68302122,0.339284825,0.486754967,0.144981179,0.604575461,0.994018055,0.106705292,0,0,0,1,0.87522205
0.34307376,0.233337343,0.093310716,0.032064128,0.962326908,0.361610099,0.775455298,0.554877235,0.428887091,0.770978015,0.015403287,0,0,1,0,0.79647405
0.684169056,0.453483465,0.172670123,0.398797595,0.30042308,0.313890804,0.008967991,0.678842834,0.845554531,0.578806647,0.421250502,0,0,0,1,0.409002668
0.025348476,0.517283532,0.012242482,0.062124248,0.861477711,0.712024336,0.094370861,0.229574104,0.729005023,0.934437195,0.17868472,0,0,0,1,0.730587775
0.690348625,0.763965615,0.593825181,0.422845691,0.933711,0.161147982,0.709575055,0.512558163,0.579718066,0.908435543,0.855875994,1,0,0,0,0.766530803
0.316233225,0.44744057,0.887018296,0.869739479,0.747078518,0.012422841,0.074848234,0.911898639,0.319769334,0.814772853,0.750194166,0,1,0,0,0.704605823
0.055754528,0.790240259,0.670865164,0.54509018,0.231151589,0.596025988,0.678600993,0.512456366,0.19795495,0.563816533,0.573295384,0,0,0,1,0.379536136
0.61007806,0.618588001,0.982360186,0.579158317,0.333857645,0.942467341,0.695433223,0.157316613,0.418727756,0.527210355,0.48912154,0,0,1,0,0.44623644
0.240901534,0.11294687,0.063004744,0.581162325,0.035568493,0.609247245,0.683636865,0.62811844,0.286820635,0.328750702,0.255918424,0,0,1,0,0.205720549
0.386971266,0.15621233,0.903291167,0.965931864,0.831473193,0.78288951,0.925289735,0.592480813,0.339279179,0.250894635,0.475048618,0,1,0,0,0.536343548
0.080605767,0.437133827,0.814324596,0.971943888,0.849637097,0.672676988,0.27593819,0.026862249,0.515727437,0.512463907,0.641362379,0,0,1,0,0.66368656
0.147218443,0.396958144,0.314308012,0.466933868,0.632665134,0.497193039,0.720888521,0.090543907,0.169041426,0.577908102,0.782392449,0,1,0,0,0.528216411
0.298100918,0.743883735,0.973843417,0.815631263,0.35239085,0.718312459,0.953780353,0.156774549,0.806397913,0.244540956,0.081694189,0,0,1,0,0.502635178
0.089788624,0.580949464,0.28799425,0.362725451,0.076583664,0.824102487,0.57312362,0.136268743,0.145466805,0.92284328,0.708612329,1,0,0,0,0.340495162
0.911228265,0.388194994,0.889589604,0.290581162,0.753051876,0.224286025,0.200124172,0.259526751,0.481075137,0.557393456,0.742884926,0,0,0,1,0.685083423
0.006038149,0.170652443,0.881030208,0.098196393,0.726511764,0.335767379,0.758692053,0.454294794,0.7461667,0.526614461,0.559087519,1,0,0,0,0.654101005
0.484068318,0.226773054,0.757892502,0.859719439,0.912649076,0.223279368,0.470474614,0.37185138,0.485103935,0.435717036,0.214359996,0,0,0,1,0.788219291
0.123291789,0.575709253,0.563631614,0.863727455,0.730518905,0.451895812,0.061534216,0.891127544,0.361052007,0.05802326,0.539295628,0,0,0,1,0.414689315
0.307807178,0.423528289,0.119995476,0.204408818,0.828713997,0.88510807,0.087127483,0.612403185,0.474970181,0.882629883,0.502808035,0,0,0,1,0.570079382
0.926468478,0.51508844,0.532120912,0.064128257,0.745946556,0.344850723,0.442949779,0.876612427,0.848910192,0.317033066,0.475807413,1,0,0,0,0.520108193
0.161756345,0.17056953,0.356878908,0.993987976,0.630641349,0.374132185,0.024834437,0.527276942,0.990732108,0.642608376,0.460733973,0,0,0,1,0.580229177
0.966259301,0.663182745,0.792465043,0.941883768,0.426853789,0.860392459,0.494067329,0.089819494,0.631289308,0.607569848,0.11084399,1,0,0,0,0.578529102
0.205876196,0.852963324,0.758364271,0.176352705,0.902160427,0.515144004,0.687293046,0.463482981,0.793659804,0.584615416,0.18292649,0,1,0,0,0.759935127
0.741891242,0.257899747,0.91090548,0.96993988,0.65092938,0.535233543,0.967577263,0.822464902,0.01436972,0.525821072,0.097347595,0,0,1,0,0.631363733
0.546913892,0.491656873,0.014782947,0.821643287,0.39823334,0.860826749,0.586575607,0.194121599,0.880617522,0.181433191,0.242524716,0,0,1,0,0.313600483
0.884868763,0.976047958,0.80935764,0.769539078,0.083244114,0.490278004,0.388383002,0.091164189,0.954334536,0.280632371,0.263528212,0,0,0,1,0.402240396
0.554233205,0.333260787,0.938765602,0.681362725,0.290547593,0.681450307,0.117549669,0.329541908,0.575291308,0.52429643,0.245123312,1,0,0,0,0.499522328
0.534790343,0.595269843,0.789547351,0.629258517,0.543652396,0.085096019,0.505794702,0.389044255,0.75400359,0.789539776,0.210969136,0,0,1,0,0.765573492
0.195535125,0.090024944,0.130191056,0.480961924,0.275473168,0.178151945,0.804014901,0.306349546,0.512839884,0.432066394,0.735575514,1,0,0,0,0.368810312
0.166293213,0.606247067,0.081257125,0.531062124,0.221055317,0.404063652,0.476752208,0.135219759,0.286201534,0.203923454,0.818736845,1,0,0,0,0.242671942
0.916893723,0.089460577,0.020800309,0.44488978,0.527313822,0.494593529,0.922461369,0.250895146,0.852489002,0.087906412,0.327174404,0,0,0,1,0.388658049
0.327975442,0.959743341,0.628931155,0.470941884,0.169623465,0.965836976,0.866238962,0.682622505,0.596967989,0.663165941,0.305189326,0,0,1,0,0.333522512
0.372239591,0.715980344,0.629858933,0.304609218,0.800419849,0.97075855,0.92066777,0.38607298,0.57950686,0.423414492,0.844209301,0,0,0,1,0.45093159
0.760157083,0.788534095,0.987235663,0.935871743,0.484274359,0.851215519,0.688396799,0.632856714,0.65929025,0.125345438,0.624053263,0,0,0,1,0.329586994
0.338965715,0.704413026,0.39814149,0.112224449,0.573798312,0.315220525,0.164942053,0.536547513,0.85624581,0.674625661,0.293496232,0,0,1,0,0.614977539
0.952483174,0.589948382,0.331979485,0.643286573,0.147179033,0.964130302,0.81401766,0.549305089,0.732095444,0.207580859,0.713761046,0,0,1,0,0.103491178
0.73825125,0.45002294,0.624609215,0.749498998,0.324430173,0.689239402,0.560430464,0.248603332,0.211089725,0.509119316,0.344661777,0,1,0,0,0.457135191
0.597688918,0.858802519,0.825869363,0.22244489,0.409971547,0.392619108,0.254690949,0.521777022,0.466898952,0.306223189,0.586676897,0,1,0,0,0.438866693
0.881283568,0.957341699,0.937076857,0.028056112,0.808225173,0.701582591,0.722268212,0.023499985,0.980594387,0.93193515,0.992843111,1,0,0,0,0.699159521
0.049616796,0.499184694,0.803376318,0.823647295,0.770159394,0.015922881,0.068087748,0.431918451,0.554673824,0.228297143,0.301654046,0,0,1,0,0.69938015
0.257167794,0.932021323,0.42678317,0.537074148,0.222798015,0.145650857,0.253725166,0.572890532,0.938523338,0.419991895,0.930721653,0,1,0,0,0.31681791
0.465235885,0.583547261,0.635102507,0.226452906,0.616128488,0.829688209,0.734892384,0.18200546,0.81359381,0.959748011,0.320716205,1,0,0,0,0.67748626
0.227069979,0.538563436,0.856571673,0.503006012,0.24328361,0.645439754,0.627345475,0.256617567,0.666184449,0.3187646,0.540397983,1,0,0,0,0.374687639
0.744231383,0.454596461,0.490743158,1,0.988318502,0.363852389,0.44205298,0.219565637,0.349390137,0.64474192,0.460077706,1,0,0,0,0.781755644
0.919613838,0.209210008,0.216716087,0.74749499,0.952183385,0.500425418,0.774972406,0.070494229,0.304324925,0.316765794,0.783323353,0,1,0,0,0.574484668
0.42395093,0.003481373,0.169735048,0.28256513,0.563196785,0.905200541,0.234202539,0.347976653,0.64357236,0.110644593,0.061100371,0,0,1,0,0.387106382
0.342276335,0.241453634,0.000104957,0.226452906,0.69887909,0.63143386,0.275593267,0.979501721,0.432621926,0.627690271,0.627252357,0,0,0,1,0.413543589
0.961975768,0.509880038,0.71845791,0.899799599,0.801440502,0.397832123,0.898799669,0.354003714,0.798971666,0.916271367,0.760825871,1,0,0,0,0.725786031
0.445042817,0.380015483,0.111086553,0.579158317,0.720982179,0.119803701,0.062637969,0.460730338,0.760658326,0.452648994,0.472241397,0,1,0,0,0.590216984
0.489258856,0.448594272,0.243878854,0.965931864,0.699805512,0.293352305,0.45419426,0.653408078,0.312139421,0.626319121,0.105309834,0,1,0,0,0.657686484
0.35179793,0.981172847,0.297936608,0.713426854,0.958615622,0.978452845,0.744826159,0.648815549,0.702905563,0.609035194,0.244852405,0,0,0,1,0.600396143
0.909949893,0.350304717,0.560539826,0.048096192,0.596399049,0.437074949,0.412458609,0.950411743,0.494637513,0.415161456,0.679813785,0,0,0,1,0.422695738
0.569202227,0.452294871,0.398055561,0.735470942,0.636258673,0.471576888,0.685361479,0.858019952,0.323305831,0.615035432,0.895625452,0,1,0,0,0.432378274
0.762509079,0.133378625,0.674877363,0.619238477,0.849294548,0.498355278,0.146316225,0.794364505,0.413018858,0.259337572,0.421694226,0,0,1,0,0.555624283
0.81216375,0.047753991,0.055606942,0.509018036,0.669857877,0.884146831,0.864514349,0.952145133,0.89561142,0.378097226,0.560527665,0,0,0,1,0.310846253
0.341992648,0.775773865,0.123933415,0.925851703,0.732920292,0.603763553,0.127552428,0.230807419,0.359546989,0.442399745,0.228428878,0,1,0,0,0.576810305
0.433879648,0.570887648,0.49934824,0.53507014,0.233992894,0.693578786,0.445226269,0.617351235,0.28739758,0.864231061,0.412296901,0,0,0,1,0.435731447
0.848845457,0.761057673,0.337039909,0.250501002,0.371136064,0.389089911,0.887210265,0.88767214,0.351833205,0.348382249,0.336857088,0,0,1,0,0.37233046
0.36340868,0.149738639,0.295872856,0.785571142,0.147097084,0.028497077,0.824710265,0.624439875,0.214585468,0.635282633,0.655661742,1,0,0,0,0.396802144
0.794284049,0.572034138,0.067000687,0.498997996,0.505678662,0.93105044,0.111272075,0.977955409,0.544743832,0.21340792,0.984906317,0,0,0,1,0.108272565
0.941408023,0.253599359,0.896006491,0.573146293,0.455624221,0.949218654,0.729856512,0.100308657,0.147374599,0.252586952,0.81347376,0,0,1,0,0.353045945
0.623481756,0.227998725,0.692028468,0.667334669,0.997237082,0.949244046,0.755518764,0.43951022,0.817669861,0.64857892,0.192200595,0,1,0,0,0.721308482
0.741952448,0.011293822,0.121611496,0.953907816,0.61115643,0.94377403,0.648109823,0.977897804,0.22555199,0.762498182,0.577797956,0,0,0,1,0.378788824
0.805451297,0.130201318,0.065017813,0.104208417,0.786450031,0.815233739,0.277593819,0.379708294,0.598186828,0.462204709,0.066420536,0,0,0,1,0.566071599
0.845411773,0.309268436,0.97518991,0.735470942,0.333871602,0.684491073,0.91535596,0.739934284,0.124954032,0.335144611,0.246963335,0,1,0,0,0.416875895
0.395221106,0.116728842,0.68137839,0.084168337,0.831565321,0.844523397,0.473716887,0.030312667,0.978748411,0.910509455,0.172249374,1,0,0,0,0.80169458
0.0512751,0.986387137,0.41756176,0.330661323,0.615034014,0.600379003,0.749793046,0.695185503,0.454645604,0.135785862,0.335612549,0,1,0,0,0.407042221
0.402047138,0.308632477,0.701944687,0.082164329,0.696968223,0.133857059,0.168598234,0.935133416,0.822399447,0.720888536,0.678955199,0,0,0,1,0.622999009
0.674050568,0.130184528,0.756566168,0.759519038,0.294274736,0.39089587,0.228338852,0.382848622,0.768852942,0.6903348,0.499495754,0,1,0,0,0.520790349
0.450543267,0.19899659,0.780205558,0.911823647,0.548565662,0.971402306,0.552704194,0.021203594,0.713874538,0.690409238,0.933105428,0,0,1,0,0.471846263
0.749291643,0.587920992,0.47800594,0.350701403,0.633992232,0.350785829,0.472889073,0.027817924,0.827595209,0.935666782,0.212789301,0,1,0,0,0.793361184
0.357132909,0.063852345,0.429993166,0.132264529,0.589035206,0.867858665,0.346095475,0.892501865,0.100381587,0.728367107,0.364282355,0,0,0,1,0.469793792
0.635020762,0.862866441,0.010979425,0.130260521,0.915241115,0.092668429,0.867618653,0.722882767,0.678663565,0.301598852,0.329918357,0,1,0,0,0.6128737
0.186492825,0.962009353,0.926856143,0.799599198,0.898314523,0.333819299,0.709919978,0.106646508,0.265816272,0.353460282,0.236009106,1,0,0,0,0.791942954
0.749698113,0.246698921,0.603484147,0.164328657,0.971049746,0.350601203,0.221716336,0.05451601,0.786084172,0.391174681,0.993379966,0,1,0,0,0.642454978
0.54593215,0.45020557,0.203178241,0.699398798,0.667394208,0.051028679,0.377552428,0.80524636,0.957154747,0.030751491,0.38730373,1,0,0,0,0.455485941
0.204145422,0.021910544,0.919899806,0.208416834,0.971980123,0.118570461,0.252966336,0.810284953,0.90175172,0.913749301,0.940706792,0,0,1,0,0.77839742
0.292032101,0.640969384,0.915226515,0.799599198,0.832498295,0.192696209,0.774006623,0.120491097,0.114876427,0.073509762,0.390552361,1,0,0,0,0.686544128
0.74893704,0.414008114,0.989506976,0.573146293,0.270668364,0.83782411,0.173979029,0.301609146,0.36958603,0.699961561,0.204130268,0,1,0,0,0.525420097
0.482808763,0.270028171,0.874335653,0.74749499,0.427323218,0.062836866,0.848992826,0.78043069,0.364354119,0.730338472,0.119226567,0,0,0,1,0.686423291
0.216117908,0.206757444,0.998110465,0.370741483,0.238218035,0.298310074,0.517108168,0.525648614,0.122223626,0.843930619,0.855742638,1,0,0,0,0.50008666
0.967698825,0.654292633,0.244726265,0.567134269,0.003945999,0.009570451,0.93825883,0.95710604,0.098043027,0.553480403,0.032099042,0,0,1,0,0.395077799
0.715438145,0.416300876,0.842516596,0.006012024,0.187857846,0.69553094,0.793115342,0.481269912,0.384930335,0.725440249,0.964597564,1,0,0,0,0.334905572
0.957557863,0.179558398,0.82328802,0.274549098,0.00380938,0.620150488,0.920115894,0.677294523,0.992372665,0.302756976,0.418276092,1,0,0,0,0.245618321
0.42728737,0.689406037,0.230975215,0.356713427,0.71982184,0.644847941,0.754139073,0.510009592,0.569061941,0.745766653,0.247422298,1,0,0,0,0.61686695
0.475304462,0.565272374,0.098422085,0.472945892,0.425421223,0.374048019,0.135140728,0.943477684,0.621923624,0.343463442,0.617574093,0,0,1,0,0.301458742
0.898351371,0.859101427,0.979739617,0.034068136,0.312424632,0.207810006,0.434671634,0.39881196,0.471096121,0.903073884,0.132936191,0,1,0,0,0.719209527
0.525276145,0.117326447,0.296084125,0.605210421,0.761717996,0.720241699,0.910251104,0.229837849,0.662489972,0.163369106,0.072155634,1,0,0,0,0.545457256
0.707588474,0.786038962,0.871169678,0.831663327,0.832507072,0.811106616,0.318915563,0.326739181,0.956947979,0.315795735,0.82795679,1,0,0,0,0.509412948
0.252275759,0.673801565,0.004075875,0.827655311,0.975366641,0.138092078,0.81477649,0.853227854,0.588825733,0.498869281,0.424757056,0,0,0,1,0.642706719
0.446917704,0.11485956,0.020979945,0.839679359,0.641971458,0.486577956,0.571881898,0.49815697,0.064941215,0.776043355,0.518361427,0,0,1,0,0.545965575
0.123494289,0.695122145,0.465995384,0.016032064,0.461427681,0.248287829,0.655560155,0.354375857,0.492977179,0.748982826,0.176728675,1,0,0,0,0.659236857
0.206061939,0.441650915,0.238752493,0.839679359,0.30511181,0.167619297,0.237720751,0.544509007,0.99305268,0.210720055,0.061431987,0,0,1,0,0.440170503
0.000932204,0.945481562,0.690050415,0.056112224,0.222138533,0.734257173,0.223647903,0.133207354,0.387444,0.144216571,0.367850112,1,0,0,0,0.331364457
0.039271243,0.141480747,0.565726261,0.286573146,0.212743197,0.53788344,0.417011589,0.005252538,0.594011244,0.304004074,0.506250149,0,1,0,0,0.381504634
0.977716005,0.643094208,0.077462377,0.695390782,0.409070943,0.215733382,0.696123068,0.280659606,0.106557394,0.483848943,0.765590579,0,1,0,0,0.418155652
0.242452117,0.382037153,0.16263721,0.296593186,0.991858861,0.309617554,0.322295806,0.605294806,0.141115973,0.539118375,0.501154796,1,0,0,0,0.664310695
0.663600304,0.957320686,0.388143791,0.126252505,0.00060144,0.966757627,0.083609272,0.712040277,0.874932123,0.429214057,0.782670667,0,1,0,0,0.075880796
0.839469126,0.329991391,0.185621703,0.733466934,0.197017991,0.848696132,0.524558499,0.827046344,0.300348498,0.66324508,0.1154522,1,0,0,0,0.327605865
0.550898895,0.962696119,0.792470359,0.899799599,0.188202188,0.879986471,0.25,0.927164987,0.305457338,0.42763488,0.063971064,0,1,0,0,0.332770886
0.153202409,0.901948658,0.416175398,0.759519038,0.717101973,0.459740761,0.619412252,0.412274096,0.387254194,0.946579008,0.158889774,0,0,0,1,0.759532381
0.728435462,0.270353194,0.093414502,0.372745491,0.352347712,0.623657258,0.659216336,0.740895343,0.96676879,0.260988889,0.772173507,0,0,0,1,0.197378635
0.600512367,0.803928096,0.484473992,0.731462926,0.457158128,0.376434741,0.543115342,0.074611921,0.084301567,0.6275151,0.759488869,0,0,0,1,0.524840799
0.731571038,0.996140509,0.090819831,0.452905812,0.148420303,0.077157452,0.432257174,0.057457672,0.818990744,0.611515551,0.141392832,0,0,1,0,0.53026823
0.770084554,0.252619122,0.128933424,0.234468938,0.404877233,0.400754313,0.960057947,0.124770072,0.341579456,0.281601677,0.03098982,0,0,1,0,0.498837565
0.975841698,0.43687707,0.239647981,0.823647295,0.102981097,0.593808653,0.469784768,0.448754914,0.849707862,0.411758236,0.685424564,0,0,0,1,0.219261504
0.573812117,0.52034577,0.859801278,0.877755511,0.532965448,0.286744883,0.814914459,0.21131061,0.992056628,0.365528725,0.855461167,0,0,1,0,0.516000725
